"FPR","TPR"
0.215680559603614,0.834542157751587
0.215534829495774,0.834542157751587
0.215097639172253,0.833635539437897
0.207519673564558,0.830009066183137
0.204459341299913,0.827289211242067
0.201690469250947,0.826382592928377
0.201107548819586,0.824116047144152
0.198192946662781,0.822756119673617
0.19775575633926,0.822302810516772
0.196881375692218,0.822302810516772
0.196589915476537,0.820942883046238
0.196444185368697,0.820942883046238
0.193383853104051,0.817769718948323
0.19280093267269,0.816863100634633
0.191343631594287,0.811876699909338
0.190906441270767,0.810516772438803
0.190614981055086,0.810516772438803
0.188866219761003,0.808703535811423
0.187991839113961,0.808250226654578
0.18726318857476,0.808250226654578
0.187117458466919,0.807343608340888
0.184348586417954,0.802810516772439
0.181579714368989,0.800997280145059
0.181579714368989,0.799637352674524
0.179685222967065,0.798277425203989
0.178810842320023,0.796464188576609
0.178373651996502,0.795104261106074
0.177645001457301,0.795104261106074
0.17706208102594,0.792384406165004
0.1769163509181,0.79193109700816
0.173127368114252,0.785131459655485
0.172690177790732,0.783318223028105
0.171378606820169,0.781504986400725
0.170067035849606,0.777878513145966
0.169484115418245,0.777878513145966
0.168464004663363,0.777878513145966
0.165257942290877,0.771532184950136
0.164383561643836,0.769718948322756
0.163363450888954,0.766092475067996
0.162489070241912,0.761106074342702
0.162343340134072,0.761106074342702
0.16132322937919,0.761106074342702
0.159283007869426,0.759292837715322
0.158700087438065,0.758839528558477
0.158408627222384,0.758839528558477
0.156805596036141,0.755666364460562
0.15636840571262,0.755666364460562
0.155931215389099,0.755666364460562
0.155056834742058,0.754759746146872
0.155056834742058,0.754306436990027
0.154036723987176,0.750679963735267
0.153890993879335,0.748413417951043
0.153745263771495,0.747506799637353
0.153308073447974,0.747506799637353
0.150539201399009,0.742520398912058
0.149810550859808,0.742520398912058
0.142669775575634,0.726654578422484
0.141212474497231,0.724388032638259
0.139755173418828,0.721668177697189
0.139609443310988,0.721214868540345
0.139172252987467,0.7207615593835
0.138152142232585,0.719401631912965
0.136403380938502,0.716681776971895
0.136111920722821,0.71622846781505
0.1356747303993,0.71622846781505
0.1356747303993,0.715775158658205
0.135091809967939,0.71532184950136
0.134508889536578,0.714868540344515
0.134508889536578,0.71350861287398
0.132905858350335,0.71260199456029
0.131740017487613,0.706708975521306
0.129845526085689,0.703989120580236
0.129116875546488,0.701722574796011
0.128679685222967,0.701269265639166
0.128096764791606,0.700815956482321
0.127513844360245,0.700815956482321
0.126493733605363,0.698549410698096
0.12503643252696,0.696736174070716
0.124453512095599,0.694922937443336
0.124162051879918,0.694016319129646
0.122267560477995,0.689483227561197
0.121684640046634,0.683590208522212
0.120373069076071,0.679057116953762
0.11993587875255,0.676337262012693
0.117749927134946,0.674070716228468
0.117021276595745,0.672257479601088
0.116584086272224,0.671804170444243
0.115272515301661,0.671350861287398
0.114252404546779,0.669537624660018
0.113378023899738,0.667724388032638
0.112940833576217,0.666364460562103
0.112649373360536,0.666364460562103
0.111774992713495,0.664551223934723
0.110900612066453,0.661378059836809
0.109880501311571,0.656844968268359
0.108860390556689,0.656391659111514
0.107986009909647,0.652311876699909
0.107403089478286,0.650045330915685
0.0980763625765083,0.629646418857661
0.0979306324686681,0.629646418857661
0.0957446808510638,0.616047144152312
0.0948703002040221,0.614687216681777
0.094287379772661,0.614233907524932
0.0887496356747304,0.597461468721668
0.0858350335179248,0.585222121486854
0.0853978431944039,0.584315503173164
0.0852521130865637,0.583408884859474
0.0848149227630428,0.582955575702629
0.0792771786651122,0.553490480507706
0.0791314485572719,0.553037171350861
0.0749052754299038,0.544877606527652
0.074468085106383,0.544877606527652
0.0733022442436607,0.541251133272892
0.0733022442436607,0.540797824116047
0.0728650539201399,0.540797824116047
0.0709705625182163,0.535811423390752
0.0705333721946955,0.534904805077063
0.064558437773244,0.504986400725295
0.0629554065870008,0.50181323662738
0.0622267560477995,0.5
0.0466336345088896,0.406618313689937
0.0460507140775284,0.404805077062557
0.0454677936461673,0.403898458748867
0.0450306033226464,0.403898458748867
0.0447391431069659,0.403898458748867
0.0444476828912853,0.403445149592022
0.0409501603031186,0.384406165004533
0.0399300495482366,0.384406165004533
0.0394928592247158,0.382139619220308
0.0393471291168755,0.381686310063463
0.0393471291168755,0.380779691749773
0.0339551151267852,0.35222121486854
0.031769163509181,0.348141432456936
0.0307490527542991,0.345874886672711
0.0300204022150976,0.345874886672711
0.0298746721072574,0.342701722574796
0.0294374817837365,0.338621940163191
0.0276887204896532,0.333182230281052
0.0273972602739726,0.331822302810517
0.0266686097347713,0.330915684496827
0.0263771495190906,0.330462375339982
0.02083940542116,0.308703535811423
0.0198192946662781,0.307796917497733
0.019236374234917,0.305983680870354
0.0189449140192364,0.305983680870354
0.0187991839113961,0.304623753399819
0.0187991839113961,0.303717135086129
0.0186534538035558,0.303717135086129
0.0180705333721947,0.303263825929284
0.0177790731565142,0.302357207615594
0.0174876129408336,0.301903898458749
0.0173418828329933,0.301450589301904
0.00393471291168757,0.191296464188577
0.00378898280384732,0.186310063463282
0.00364325269600696,0.185856754306437
0.00349752258816671,0.182230281051677
0.00276887204896537,0.177697189483228
0.00262314194112501,0.177697189483228
0.00262314194112501,0.177243880326383
0.00247741183328476,0.177243880326383
0.00218595161760415,0.176337262012693
0.00204022150976391,0.174070716228468
0.00189449140192366,0.171350861287398
0.0011658408627222,0.135539437896646
0.0011658408627222,0.120580235720762
0.00102011075488195,0.0870353581142339
0.000874380647041706,0.00770625566636446
0,0
